F1903-0751, 1.0
F1903-9899, 1.0
F1903-9900, 1.0
F1904-0726, 1.0
F1904-0909, 1.0
F1904-9831, 1.0
F1905-3672, 0.8
F1907-9253, 1.0
F1911-0295, 0.8
F1911-2933, 1.0
F1911-3029, 0.8
F1903-0754, 0.6666666666666666
CHEMBL4594434, 1.0
CHEMBL1509176, 1.0
CHEMBL1608947, 1.0
